pyenv-virtualenv: prompt changing will be removed from future release. configure `export PYENV_VIRTUALENV_DISABLE_PROMPT=1' to simulate the behavior.
Train Epoch: 1 [0/60000 (0%)]	Loss: 1.969376 0.90625
Train Epoch: 2 [20480/60000 (34%)]	Loss: 0.251883 0.9375
Train Epoch: 2 [23040/60000 (38%)]	Loss: 0.251657 0.9375
Train Epoch: 2 [25600/60000 (43%)]	Loss: 0.626326 0.84375
Train Epoch: 2 [28160/60000 (47%)]	Loss: 0.438798 0.890625
Train Epoch: 2 [30720/60000 (51%)]	Loss: 0.501234 0.875
Train Epoch: 2 [33280/60000 (55%)]	Loss: 0.438837 0.890625
Train Epoch: 2 [35840/60000 (60%)]	Loss: 0.501123 0.875
Train Epoch: 2 [38400/60000 (64%)]	Loss: 0.251323 0.9375
Train Epoch: 2 [40960/60000 (68%)]	Loss: 0.376037 0.90625
Train Epoch: 2 [43520/60000 (72%)]	Loss: 0.625844 0.84375
Train Epoch: 2 [46080/60000 (77%)]	Loss: 0.438525 0.890625
Train Epoch: 2 [48640/60000 (81%)]	Loss: 0.500972 0.875
Train Epoch: 2 [51200/60000 (85%)]	Loss: 0.313522 0.921875
Train Epoch: 2 [53760/60000 (90%)]	Loss: 0.188502 0.953125
Train Epoch: 2 [56320/60000 (94%)]	Loss: 0.500771 0.875
Train Epoch: 2 [58880/60000 (98%)]	Loss: 0.688197 0.828125
====> Epoch: 2 Average loss: 0.3982

Test set: Average loss: 25.9114, Accuracy: (90%)

Train Epoch: 3 [0/60000 (0%)]	Loss: 0.625697 0.84375
Train Epoch: 3 [2560/60000 (4%)]	Loss: 0.438207 0.890625
Train Epoch: 3 [5120/60000 (9%)]	Loss: 0.188350 0.953125
Train Epoch: 3 [7680/60000 (13%)]	Loss: 0.125859 0.96875
Train Epoch: 3 [10240/60000 (17%)]	Loss: 0.375718 0.90625
Train Epoch: 3 [12800/60000 (21%)]	Loss: 0.812975 0.796875
Train Epoch: 3 [15360/60000 (26%)]	Loss: 0.250690 0.9375
Train Epoch: 3 [17920/60000 (30%)]	Loss: 0.375660 0.90625
Train Epoch: 3 [20480/60000 (34%)]	Loss: 0.188161 0.953125
Train Epoch: 3 [23040/60000 (38%)]	Loss: 0.188141 0.953125
Train Epoch: 3 [25600/60000 (43%)]	Loss: 0.313082 0.921875
Train Epoch: 3 [28160/60000 (47%)]	Loss: 0.625481 0.84375
Train Epoch: 3 [30720/60000 (51%)]	Loss: 0.625444 0.84375
Train Epoch: 3 [33280/60000 (55%)]	Loss: 0.250557 0.9375
Train Epoch: 3 [35840/60000 (60%)]	Loss: 0.562942 0.859375
Train Epoch: 3 [38400/60000 (64%)]	Loss: 0.375470 0.90625
Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.125579 0.96875
Train Epoch: 3 [43520/60000 (72%)]	Loss: 0.687884 0.828125
Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.437915 0.890625
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.312948 0.921875
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.437892 0.890625
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.375399 0.90625
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.062955 0.984375
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.687801 0.828125
====> Epoch: 3 Average loss: 0.3972

Test set: Average loss: 25.7302, Accuracy: (90%)

Train Epoch: 4 [0/60000 (0%)]	Loss: 0.562825 0.859375
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.312867 0.921875
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.250356 0.9375
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.250359 0.9375
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.625274 0.84375
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.562783 0.859375
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.437808 0.890625
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.312810 0.921875
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.250313 0.9375
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.312789 0.921875
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.625229 0.84375
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.625215 0.84375
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.375269 0.90625
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.187776 0.953125
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.437757 0.890625
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.312746 0.921875
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.625208 0.84375
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.500208 0.875
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.562700 0.859375
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.250228 0.9375
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.437706 0.890625
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.437703 0.890625
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.500185 0.875
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.187716 0.953125
====> Epoch: 4 Average loss: 0.3969

Test set: Average loss: 25.7192, Accuracy: (90%)

Train Epoch: 5 [0/60000 (0%)]	Loss: 0.437682 0.890625
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.500174 0.875
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.250198 0.9375
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.375176 0.90625
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.562654 0.859375
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.312677 0.921875
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.375163 0.90625
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.250178 0.9375
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.375161 0.90625
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.375153 0.90625
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.500137 0.875
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.687620 0.828125
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.375147 0.90625
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.187664 0.953125
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.187659 0.953125
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.312636 0.921875
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.312638 0.921875
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.250133 0.9375
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.125140 0.96875
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.437619 0.890625
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.312620 0.921875
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.562603 0.859375
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.437607 0.890625
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.250117 0.9375
====> Epoch: 5 Average loss: 0.3972

Test set: Average loss: 25.7393, Accuracy: (90%)

Train Epoch: 6 [0/60000 (0%)]	Loss: 0.375111 0.90625
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.250111 0.9375
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.812577 0.796875
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.437602 0.890625
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.312605 0.921875
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.375096 0.90625
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.437595 0.890625
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.437592 0.890625
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.312597 0.921875
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.375089 0.90625
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.312589 0.921875
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.375086 0.90625
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.625069 0.84375
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.125093 0.96875
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.625067 0.84375
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.187585 0.953125
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.562566 0.859375
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.437571 0.890625
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.375071 0.90625
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.500064 0.875
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.812548 0.796875
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.187576 0.953125
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.875043 0.78125
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.312565 0.921875
====> Epoch: 6 Average loss: 0.3970

Test set: Average loss: 25.7110, Accuracy: (90%)

Train Epoch: 7 [0/60000 (0%)]	Loss: 0.562559 0.859375
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.500059 0.875
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.187567 0.953125
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.250063 0.9375
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.937538 0.765625
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.250061 0.9375
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.250061 0.9375
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.437552 0.890625
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.437551 0.890625
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.625044 0.84375
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.437549 0.890625
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.500046 0.875
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.562542 0.859375
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.312549 0.921875
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.437547 0.890625
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.375046 0.90625
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.250049 0.9375
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.250047 0.9375
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.750033 0.8125
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.187546 0.953125
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.437540 0.890625
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.250043 0.9375
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.375038 0.90625
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.312541 0.921875
====> Epoch: 7 Average loss: 0.3970

Test set: Average loss: 25.7094, Accuracy: (90%)

Train Epoch: 8 [0/60000 (0%)]	Loss: 0.437538 0.890625
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.562532 0.859375
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.250039 0.9375
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.500033 0.875
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.375036 0.90625
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.375034 0.90625
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.250035 0.9375
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.437531 0.890625
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.437531 0.890625
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.562530 0.859375
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.250033 0.9375
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.250033 0.9375
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.375030 0.90625
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.250031 0.9375
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.500026 0.875
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.500025 0.875
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.312529 0.921875
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.437526 0.890625
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.250028 0.9375
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.500023 0.875
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.437524 0.890625
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.375024 0.90625
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.500022 0.875
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.437524 0.890625
====> Epoch: 8 Average loss: 0.3970

Test set: Average loss: 25.7085, Accuracy: (90%)

Train Epoch: 9 [0/60000 (0%)]	Loss: 0.250026 0.9375
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.375023 0.90625
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.312524 0.921875
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.437521 0.890625
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.125024 0.96875
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.562518 0.859375
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.375021 0.90625
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.625017 0.84375
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.187522 0.953125
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.250020 0.9375
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.500017 0.875
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.625015 0.84375
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.125022 0.96875
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.437517 0.890625
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.500016 0.875
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.437516 0.890625
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.187519 0.953125
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.687513 0.828125
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.375016 0.90625
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.562514 0.859375
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.500014 0.875
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.312517 0.921875
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.687511 0.828125
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.437514 0.890625
====> Epoch: 9 Average loss: 0.3972

Test set: Average loss: 25.7079, Accuracy: (90%)

Train Epoch: 10 [0/60000 (0%)]	Loss: 0.250015 0.9375
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.312515 0.921875
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.187516 0.953125
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.437512 0.890625
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.687511 0.828125
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.625011 0.84375
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.562511 0.859375
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.250013 0.9375
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.375012 0.90625
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.062514 0.984375
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.312512 0.921875
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.375012 0.90625
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.312511 0.921875
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.500010 0.875
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.437510 0.890625
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.312511 0.921875
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.437510 0.890625
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.437510 0.890625
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.375010 0.90625
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.375010 0.90625
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.500010 0.875
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.500009 0.875
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.125010 0.96875
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.750007 0.8125
====> Epoch: 10 Average loss: 0.3971

Test set: Average loss: 25.7076, Accuracy: (90%)

Train Epoch: 11 [0/60000 (0%)]	Loss: 0.687507 0.828125
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.437508 0.890625
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.312509 0.921875
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.375008 0.90625
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.375008 0.90625
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.312508 0.921875
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.375008 0.90625
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.250008 0.9375
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.062509 0.984375
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.562507 0.859375
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.437507 0.890625
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.500006 0.875
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.375007 0.90625
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.375007 0.90625
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.250007 0.9375
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.500006 0.875
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.250007 0.9375
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.375006 0.90625
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.500006 0.875
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.375006 0.90625
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.250006 0.9375
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.437506 0.890625
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.375006 0.90625
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.562505 0.859375
====> Epoch: 11 Average loss: 0.3966

Test set: Average loss: 25.7838, Accuracy: (90%)

Train Epoch: 12 [0/60000 (0%)]	Loss: 0.312506 0.921875
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.500005 0.875
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.312505 0.921875
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.375005 0.90625
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.500004 0.875
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.625004 0.84375
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.687504 0.828125
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.375005 0.90625
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.312505 0.921875
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.312505 0.921875
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.500004 0.875
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.250005 0.9375
Train Epoch: 12 [30720/60000 (51%)]	Loss: 0.375004 0.90625
Train Epoch: 12 [33280/60000 (55%)]	Loss: 0.562504 0.859375
Train Epoch: 12 [35840/60000 (60%)]	Loss: 0.250004 0.9375
Train Epoch: 12 [38400/60000 (64%)]	Loss: 0.437504 0.890625
Train Epoch: 12 [40960/60000 (68%)]	Loss: 0.312504 0.921875
Train Epoch: 12 [43520/60000 (72%)]	Loss: 0.500004 0.875
Train Epoch: 12 [46080/60000 (77%)]	Loss: 0.312504 0.921875
Train Epoch: 12 [48640/60000 (81%)]	Loss: 0.437504 0.890625
Train Epoch: 12 [51200/60000 (85%)]	Loss: 0.437503 0.890625
Train Epoch: 12 [53760/60000 (90%)]	Loss: 0.250004 0.9375
Train Epoch: 12 [56320/60000 (94%)]	Loss: 0.437503 0.890625
Train Epoch: 12 [58880/60000 (98%)]	Loss: 0.750002 0.8125
====> Epoch: 12 Average loss: 0.3970

Test set: Average loss: 25.7072, Accuracy: (90%)

Train Epoch: 13 [0/60000 (0%)]	Loss: 0.125004 0.96875
Train Epoch: 13 [2560/60000 (4%)]	Loss: 0.312504 0.921875
Train Epoch: 13 [5120/60000 (9%)]	Loss: 0.187504 0.953125
Train Epoch: 13 [7680/60000 (13%)]	Loss: 0.187504 0.953125
Train Epoch: 13 [10240/60000 (17%)]	Loss: 0.500003 0.875
Train Epoch: 13 [12800/60000 (21%)]	Loss: 0.500003 0.875
Train Epoch: 13 [15360/60000 (26%)]	Loss: 0.312503 0.921875
Train Epoch: 13 [17920/60000 (30%)]	Loss: 0.562503 0.859375
Train Epoch: 13 [20480/60000 (34%)]	Loss: 0.375003 0.90625
Train Epoch: 13 [23040/60000 (38%)]	Loss: 0.562502 0.859375
Train Epoch: 13 [25600/60000 (43%)]	Loss: 0.375003 0.90625
Train Epoch: 13 [28160/60000 (47%)]	Loss: 0.625002 0.84375
Train Epoch: 13 [30720/60000 (51%)]	Loss: 0.375003 0.90625
Train Epoch: 13 [33280/60000 (55%)]	Loss: 0.437502 0.890625
Train Epoch: 13 [35840/60000 (60%)]	Loss: 0.375003 0.90625
Train Epoch: 13 [38400/60000 (64%)]	Loss: 0.437503 0.890625
Train Epoch: 13 [40960/60000 (68%)]	Loss: 0.500002 0.875
Train Epoch: 13 [43520/60000 (72%)]	Loss: 0.187503 0.953125
Train Epoch: 13 [46080/60000 (77%)]	Loss: 0.375002 0.90625
Train Epoch: 13 [48640/60000 (81%)]	Loss: 0.250002 0.9375
Train Epoch: 13 [51200/60000 (85%)]	Loss: 0.312502 0.921875
Train Epoch: 13 [53760/60000 (90%)]	Loss: 0.125003 0.96875
Train Epoch: 13 [56320/60000 (94%)]	Loss: 0.312502 0.921875
Train Epoch: 13 [58880/60000 (98%)]	Loss: 0.562502 0.859375
====> Epoch: 13 Average loss: 0.3966

Test set: Average loss: 25.7071, Accuracy: (90%)

Train Epoch: 14 [0/60000 (0%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [2560/60000 (4%)]	Loss: 0.062502 0.984375
Train Epoch: 14 [5120/60000 (9%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [7680/60000 (13%)]	Loss: 0.437502 0.890625
Train Epoch: 14 [10240/60000 (17%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [12800/60000 (21%)]	Loss: 0.437502 0.890625
Train Epoch: 14 [15360/60000 (26%)]	Loss: 0.187502 0.953125
Train Epoch: 14 [17920/60000 (30%)]	Loss: 0.625001 0.84375
Train Epoch: 14 [20480/60000 (34%)]	Loss: 0.500002 0.875
Train Epoch: 14 [23040/60000 (38%)]	Loss: 0.562502 0.859375
Train Epoch: 14 [25600/60000 (43%)]	Loss: 0.312502 0.921875
Train Epoch: 14 [28160/60000 (47%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [30720/60000 (51%)]	Loss: 0.187502 0.953125
Train Epoch: 14 [33280/60000 (55%)]	Loss: 0.562501 0.859375
Train Epoch: 14 [35840/60000 (60%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [38400/60000 (64%)]	Loss: 0.437502 0.890625
Train Epoch: 14 [40960/60000 (68%)]	Loss: 0.312502 0.921875
Train Epoch: 14 [43520/60000 (72%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [46080/60000 (77%)]	Loss: 0.250002 0.9375
Train Epoch: 14 [48640/60000 (81%)]	Loss: 0.375002 0.90625
Train Epoch: 14 [51200/60000 (85%)]	Loss: 0.500001 0.875
Train Epoch: 14 [53760/60000 (90%)]	Loss: 0.187501 0.953125
Train Epoch: 14 [56320/60000 (94%)]	Loss: 0.750001 0.8125
Train Epoch: 14 [58880/60000 (98%)]	Loss: 0.250001 0.9375
====> Epoch: 14 Average loss: 0.3971

Test set: Average loss: 25.7071, Accuracy: (90%)

Train Epoch: 15 [0/60000 (0%)]	Loss: 0.437501 0.890625
Train Epoch: 15 [2560/60000 (4%)]	Loss: 0.437501 0.890625
Train Epoch: 15 [5120/60000 (9%)]	Loss: 0.437501 0.890625
Train Epoch: 15 [7680/60000 (13%)]	Loss: 0.312501 0.921875
Train Epoch: 15 [10240/60000 (17%)]	Loss: 0.750001 0.8125
Train Epoch: 15 [12800/60000 (21%)]	Loss: 0.312501 0.921875
Train Epoch: 15 [15360/60000 (26%)]	Loss: 0.437501 0.890625
Train Epoch: 15 [17920/60000 (30%)]	Loss: 0.687501 0.828125
Train Epoch: 15 [20480/60000 (34%)]	Loss: 0.375001 0.90625
Train Epoch: 15 [23040/60000 (38%)]	Loss: 0.375001 0.90625
Train Epoch: 15 [25600/60000 (43%)]	Loss: 0.250001 0.9375
